transaction_id,customer_id,amount,payment_method,device_id,ip_country,transaction_time,authentication_status,previous_transactions
TXN_000320,CUST_01492,10209.82,card,DEV_00184,AE,2026-05-04,success,29
TXN_000321,CUST_00570,7942.0,wallet,DEV_01384,AE,2026-05-02,success,4
TXN_000322,CUST_01810,3238.41,upi,DEV_02068,AE,2026-07-14,failed,23
TXN_000323,CUST_00103,2032.85,wallet,DEV_00611,GB,2026-01-23,failed,5
TXN_000324,CUST_00501,1426.95,wallet,DEV_00954,AE,2026-03-28,success,19
TXN_000325,CUST_01403,1850.1,wallet,DEV_01137,IN,2026-08-10,success,17
TXN_000326,CUST_01213,6316.58,card,DEV_02343,GB,2026-05-24,success,36
TXN_000327,CUST_01994,3381.16,card,DEV_00789,SG,2026-05-19,success,44
TXN_000328,CUST_00642,2502.45,upi,DEV_01950,SG,2026-01-05,success,19
TXN_000329,CUST_00499,6599.48,upi,DEV_00078,GB,2026-07-21,success,31
TXN_000330,CUST_00830,5648.13,upi,DEV_02891,SG,2026-04-24,success,44
TXN_000331,CUST_00762,5926.86,netbanking,DEV_01646,SG,2026-01-12,failed,50
TXN_000332,CUST_00768,1782.59,card,DEV_01393,AE,2026-02-16,failed,6
TXN_000333,CUST_00470,1538.68,card,DEV_02163,GB,2026-04-08,success,34
TXN_000334,CUST_01468,8492.8,card,DEV_00470,IN,2026-05-19,success,2
TXN_000335,CUST_01126,11963.14,netbanking,DEV_00590,US,2026-03-07,success,44
TXN_000336,CUST_00645,3442.69,upi,DEV_01257,AE,2026-06-23,success,26
TXN_000337,CUST_01586,1389.97,card,DEV_02517,GB,2026-02-16,success,20
TXN_000338,CUST_01674,1098.63,card,DEV_01221,AE,2026-01-26,success,29
TXN_000339,CUST_00191,14212.46,upi,DEV_01691,GB,2026-03-08,failed,27
TXN_000340,CUST_00845,3637.71,card,DEV_00213,US,2026-03-03,success,19
TXN_000341,CUST_00538,1768.3,wallet,DEV_02084,SG,2026-04-09,success,24
TXN_000342,CUST_01250,6543.34,netbanking,DEV_00249,GB,2026-04-29,failed,25
TXN_000343,CUST_00597,2162.42,card,DEV_01984,IN,2026-04-15,success,8
TXN_000344,CUST_01944,3852.27,card,DEV_01103,SG,2026-05-31,success,20
TXN_000345,CUST_00103,7434.2,upi,DEV_02273,US,2026-03-19,failed,5
TXN_000346,CUST_00529,5338.52,wallet,DEV_00344,SG,2026-02-22,success,48
TXN_000347,CUST_00903,4408.33,netbanking,DEV_02214,US,2026-07-20,success,26
TXN_000348,CUST_00139,5750.87,wallet,DEV_02274,AE,2026-01-11,success,49
TXN_000349,CUST_00728,10704.76,wallet,DEV_02543,GB,2026-06-17,success,41
TXN_000350,CUST_00077,3220.49,card,DEV_00247,AE,2026-03-11,success,38
TXN_000351,CUST_01763,11688.61,wallet,DEV_01440,US,2026-05-30,success,50
TXN_000352,CUST_00872,5021.97,card,DEV_00662,SG,2026-05-25,success,14
TXN_000353,CUST_01367,4476.29,netbanking,DEV_00368,AE,2026-06-28,success,27
TXN_000354,CUST_01004,7504.96,upi,DEV_02970,SG,2026-03-13,failed,13
TXN_000355,CUST_01863,2552.92,upi,DEV_02501,SG,2026-07-25,success,19
TXN_000356,CUST_00287,7436.12,netbanking,DEV_02602,GB,2026-07-12,failed,30
TXN_000357,CUST_00271,5925.96,netbanking,DEV_01008,GB,2026-03-29,success,10
TXN_000358,CUST_01723,2015.38,wallet,DEV_02456,GB,2026-01-05,success,37
TXN_000359,CUST_01074,1462.34,card,DEV_02494,AE,2026-01-02,success,25
TXN_000360,CUST_01886,1647.77,upi,DEV_01693,SG,2026-06-28,failed,4
TXN_000361,CUST_01766,5141.35,wallet,DEV_02205,IN,2026-07-21,success,35
TXN_000362,CUST_01092,5949.92,card,DEV_02751,AE,2026-06-22,success,3
TXN_000363,CUST_01161,2467.36,netbanking,DEV_01542,SG,2026-04-02,failed,44
TXN_000364,CUST_01537,3526.79,upi,DEV_02856,IN,2026-02-01,failed,32
TXN_000365,CUST_01838,3139.35,netbanking,DEV_00791,AE,2026-01-03,success,4
TXN_000366,CUST_00332,679.15,card,DEV_01152,GB,2026-02-19,success,40
TXN_000367,CUST_00900,4551.85,netbanking,DEV_02941,US,2026-03-01,failed,36
TXN_000368,CUST_01459,6941.15,netbanking,DEV_00151,GB,2026-05-07,success,48
TXN_000369,CUST_01926,1129.04,card,DEV_00804,AE,2026-01-29,success,7
TXN_000370,CUST_00594,3789.01,wallet,DEV_00699,SG,2026-02-19,success,33
TXN_000371,CUST_00780,2991.17,card,DEV_02410,US,2026-07-10,success,40
TXN_000372,CUST_01520,725.19,upi,DEV_01064,SG,2026-08-08,success,49
TXN_000373,CUST_00639,2606.96,netbanking,DEV_00786,IN,2026-06-27,success,13
TXN_000374,CUST_01803,1281.06,wallet,DEV_00009,AE,2026-06-14,success,42
TXN_000375,CUST_01830,2356.29,netbanking,DEV_01772,AE,2026-03-12,success,32
TXN_000376,CUST_00410,28427.9,wallet,DEV_02030,GB,2026-05-13,success,26
TXN_000377,CUST_01770,1487.76,upi,DEV_00193,GB,2026-04-18,failed,35
TXN_000378,CUST_01772,5651.65,netbanking,DEV_00022,AE,2026-02-19,success,5
TXN_000379,CUST_00461,1013.78,card,DEV_02343,IN,2026-07-08,success,44
TXN_000380,CUST_01694,12006.7,wallet,DEV_00305,US,2026-02-20,success,34
TXN_000381,CUST_00943,3195.42,netbanking,DEV_01274,IN,2026-06-10,success,13
TXN_000382,CUST_01948,1848.98,card,DEV_01966,AE,2026-07-26,success,50
TXN_000383,CUST_00953,3354.23,netbanking,DEV_01026,US,2026-01-28,failed,3
TXN_000384,CUST_01860,2943.61,upi,DEV_01396,IN,2026-07-30,success,31
TXN_000385,CUST_01890,12432.36,upi,DEV_00299,SG,2026-06-08,failed,42
TXN_000386,CUST_01767,3010.48,card,DEV_02562,AE,2026-05-29,success,8
TXN_000387,CUST_00958,7561.32,card,DEV_00249,IN,2026-04-07,success,17
TXN_000388,CUST_00161,4753.28,card,DEV_00523,IN,2026-07-25,failed,50
TXN_000389,CUST_01992,4421.59,card,DEV_01235,SG,2026-06-10,failed,45
TXN_000390,CUST_00753,7047.97,card,DEV_00418,IN,2026-05-24,success,25
TXN_000391,CUST_00711,3518.22,netbanking,DEV_01563,AE,2026-01-25,failed,16
TXN_000392,CUST_01272,3150.22,upi,DEV_02456,SG,2026-01-03,failed,49
TXN_000393,CUST_00528,13251.25,wallet,DEV_01902,AE,2026-08-14,success,18
TXN_000394,CUST_00741,5235.62,netbanking,DEV_02667,IN,2026-04-27,success,15
TXN_000395,CUST_00313,4097.39,upi,DEV_00443,IN,2026-01-04,success,1
TXN_000396,CUST_00408,1396.12,upi,DEV_02348,US,2026-06-13,success,28
TXN_000397,CUST_00609,1883.23,netbanking,DEV_01725,AE,2026-07-05,failed,31
TXN_000398,CUST_01457,2511.45,upi,DEV_00996,US,2026-07-24,success,7
TXN_000399,CUST_01948,3456.23,card,DEV_00523,GB,2026-05-30,failed,50
TXN_000400,CUST_00313,4675.98,netbanking,DEV_01275,SG,2026-08-15,success,1
TXN_000401,CUST_00470,10651.42,upi,DEV_01924,GB,2026-06-04,success,34
TXN_000402,CUST_01346,2781.79,netbanking,DEV_01511,IN,2026-05-13,success,48
TXN_000403,CUST_00147,1305.68,card,DEV_00973,SG,2026-07-29,success,36
TXN_000404,CUST_00487,1344.65,wallet,DEV_01409,US,2026-02-21,success,33
TXN_000405,CUST_00391,7508.99,card,DEV_01399,US,2026-06-20,failed,48
TXN_000406,CUST_01946,2553.93,wallet,DEV_02457,GB,2026-08-07,success,34
TXN_000407,CUST_01513,1622.37,netbanking,DEV_01715,GB,2026-02-11,success,35
TXN_000408,CUST_01004,2084.95,wallet,DEV_00173,AE,2026-02-26,success,13
TXN_000409,CUST_01989,7226.87,upi,DEV_02840,US,2026-04-30,success,30
TXN_000410,CUST_00324,1368.51,upi,DEV_01970,GB,2026-07-26,failed,8
TXN_000411,CUST_01057,7627.69,upi,DEV_01640,US,2026-07-31,success,38
TXN_000412,CUST_01641,15988.07,netbanking,DEV_00041,IN,2026-04-02,success,13
TXN_000413,CUST_00895,1224.79,card,DEV_00584,GB,2026-04-23,success,27
TXN_000414,CUST_00732,2438.6,netbanking,DEV_00180,IN,2026-02-20,success,32
TXN_000415,CUST_00908,2562.14,netbanking,DEV_00714,US,2026-08-15,success,35
TXN_000416,CUST_00833,1560.89,upi,DEV_01392,SG,2026-03-04,success,45
TXN_000417,CUST_01785,2710.14,upi,DEV_00089,US,2026-08-04,success,21
TXN_000418,CUST_01481,1737.3,card,DEV_00086,US,2026-04-08,success,47
TXN_000419,CUST_00027,1560.52,netbanking,DEV_00862,GB,2026-04-27,success,5
TXN_000420,CUST_00781,8771.94,netbanking,DEV_01526,US,2026-05-15,failed,9
TXN_000421,CUST_01175,2495.06,card,DEV_00486,US,2026-08-14,success,30
TXN_000422,CUST_00039,3438.95,upi,DEV_00786,SG,2026-04-07,success,28
TXN_000423,CUST_00891,3313.88,netbanking,DEV_02456,AE,2026-06-12,success,49
TXN_000424,CUST_01182,3428.8,card,DEV_02524,SG,2026-02-18,success,22
TXN_000425,CUST_01334,2663.01,upi,DEV_01343,US,2026-01-14,success,30
TXN_000426,CUST_01991,4965.36,upi,DEV_02082,SG,2026-08-15,failed,41
TXN_000427,CUST_01023,4256.74,upi,DEV_02980,IN,2026-07-20,failed,22
TXN_000428,CUST_01402,4053.48,card,DEV_00686,SG,2026-04-10,success,39
TXN_000429,CUST_01238,5280.8,wallet,DEV_02126,AE,2026-02-15,success,8
TXN_000430,CUST_01306,5021.39,netbanking,DEV_02153,AE,2026-07-03,failed,14
TXN_000431,CUST_00197,6352.49,wallet,DEV_01100,SG,2026-04-13,success,16
TXN_000432,CUST_01675,4246.34,upi,DEV_00900,US,2026-04-26,success,21
TXN_000433,CUST_00040,4675.73,wallet,DEV_00896,GB,2026-04-19,failed,47
TXN_000434,CUST_00428,8781.06,upi,DEV_01533,GB,2026-05-21,success,41
TXN_000435,CUST_00006,4351.87,upi,DEV_00345,GB,2026-04-24,success,13
TXN_000436,CUST_01030,6616.89,upi,DEV_02392,IN,2026-04-30,success,27
TXN_000437,CUST_01042,3239.51,wallet,DEV_01848,AE,2026-04-21,failed,19
TXN_000438,CUST_00928,2662.37,netbanking,DEV_02038,GB,2026-03-11,failed,30
TXN_000439,CUST_00913,4121.03,card,DEV_00736,AE,2026-03-01,success,45
TXN_000440,CUST_01384,11836.13,card,DEV_01471,IN,2026-03-17,success,15
TXN_000441,CUST_00255,5310.58,netbanking,DEV_00933,IN,2026-01-31,success,21
TXN_000442,CUST_00893,1926.7,netbanking,DEV_00157,SG,2026-02-21,success,42
TXN_000443,CUST_00832,3248.66,upi,DEV_02766,GB,2026-03-06,success,20
TXN_000444,CUST_01555,4585.15,netbanking,DEV_00781,SG,2026-02-05,success,34
TXN_000445,CUST_01701,1177.05,card,DEV_01227,GB,2026-07-30,success,49
TXN_000446,CUST_00134,7287.96,wallet,DEV_01662,SG,2026-07-13,success,36
TXN_000447,CUST_00748,3611.2,wallet,DEV_02680,SG,2026-07-14,success,3
TXN_000448,CUST_00419,5497.93,wallet,DEV_00933,US,2026-07-05,success,50
TXN_000449,CUST_00872,2619.75,wallet,DEV_00958,SG,2026-05-31,failed,14
TXN_000450,CUST_01897,2716.01,wallet,DEV_01396,IN,2026-03-22,success,3
TXN_000451,CUST_00485,21787.4,wallet,DEV_02859,AE,2026-02-23,failed,41
TXN_000452,CUST_01958,3622.79,wallet,DEV_02288,IN,2026-04-06,success,13
TXN_000453,CUST_01254,1445.03,upi,DEV_01252,IN,2026-05-08,success,41
TXN_000454,CUST_01468,3527.33,netbanking,DEV_00924,AE,2026-04-19,failed,2
TXN_000455,CUST_01380,2171.09,netbanking,DEV_01336,SG,2026-01-06,success,34
TXN_000456,CUST_01001,9602.79,upi,DEV_00630,GB,2026-05-26,failed,16
TXN_000457,CUST_00506,3587.84,wallet,DEV_00837,AE,2026-01-17,failed,23
TXN_000458,CUST_00545,6942.22,upi,DEV_01945,IN,2026-03-26,failed,21
TXN_000459,CUST_00376,952.4,netbanking,DEV_00382,US,2026-01-27,success,28
TXN_000460,CUST_01513,3870.25,card,DEV_02823,SG,2026-05-06,success,35
TXN_000461,CUST_01353,2657.88,upi,DEV_00816,IN,2026-04-09,success,42
TXN_000462,CUST_01438,13211.13,upi,DEV_00955,GB,2026-06-18,success,6
TXN_000463,CUST_00315,4435.87,wallet,DEV_00236,GB,2026-05-13,success,41
TXN_000464,CUST_01049,11578.17,upi,DEV_01339,AE,2026-04-11,success,32
TXN_000465,CUST_01547,1534.6,card,DEV_00529,SG,2026-04-18,failed,47
TXN_000466,CUST_01585,597.13,card,DEV_01594,US,2026-02-03,success,2
TXN_000467,CUST_01407,8444.2,netbanking,DEV_01771,AE,2026-02-10,success,32
TXN_000468,CUST_01888,3781.94,upi,DEV_02059,AE,2026-03-12,success,29
TXN_000469,CUST_01509,3586.9,card,DEV_00585,AE,2026-01-17,failed,13
TXN_000470,CUST_01322,3751.95,upi,DEV_02154,GB,2026-05-26,failed,24
TXN_000471,CUST_00766,1033.41,wallet,DEV_01896,SG,2026-01-11,success,6
TXN_000472,CUST_01803,9695.48,netbanking,DEV_02648,AE,2026-03-30,success,42
TXN_000473,CUST_01325,3578.99,wallet,DEV_02511,US,2026-04-17,success,7
TXN_000474,CUST_00192,6437.71,upi,DEV_02531,AE,2026-04-28,failed,24
TXN_000475,CUST_00728,9802.87,upi,DEV_02862,SG,2026-01-25,failed,41
TXN_000476,CUST_01723,4057.52,card,DEV_00982,US,2026-03-12,success,37
TXN_000477,CUST_01680,17908.41,card,DEV_02860,US,2026-05-07,failed,3
TXN_000478,CUST_00916,3878.25,card,DEV_01511,IN,2026-07-13,success,14
TXN_000479,CUST_00071,4078.3,netbanking,DEV_01680,AE,2026-02-12,success,32
TXN_000480,CUST_00188,1436.74,upi,DEV_02073,IN,2026-04-29,success,37
TXN_000481,CUST_00253,6742.03,card,DEV_02617,AE,2026-04-08,success,38
TXN_000482,CUST_01429,3110.92,wallet,DEV_00797,AE,2026-01-10,success,19
TXN_000483,CUST_01081,1591.82,netbanking,DEV_00470,US,2026-03-25,failed,20
TXN_000484,CUST_00053,1565.0,wallet,DEV_01890,IN,2026-01-22,success,15
TXN_000485,CUST_01467,3646.49,wallet,DEV_00575,AE,2026-07-30,success,24
TXN_000486,CUST_01593,1510.16,upi,DEV_00699,IN,2026-06-05,success,14
TXN_000487,CUST_01265,481.47,upi,DEV_01205,IN,2026-05-17,failed,37
TXN_000488,CUST_01304,2241.72,upi,DEV_00318,IN,2026-06-23,success,1
TXN_000489,CUST_00421,4295.16,upi,DEV_01805,GB,2026-02-15,success,50
TXN_000490,CUST_00126,2474.64,card,DEV_02765,SG,2026-02-25,failed,35
TXN_000491,CUST_00062,896.37,card,DEV_02601,SG,2026-06-14,success,27
TXN_000492,CUST_01246,4867.41,wallet,DEV_02828,GB,2026-04-24,success,35
TXN_000493,CUST_01469,5453.02,card,DEV_00200,AE,2026-07-16,success,44
TXN_000494,CUST_00717,5311.47,upi,DEV_01535,US,2026-02-21,success,3
TXN_000495,CUST_00686,1402.96,card,DEV_01728,IN,2026-01-04,success,48
TXN_000496,CUST_01817,7136.17,upi,DEV_02786,IN,2026-02-26,success,21
TXN_000497,CUST_00703,8668.97,upi,DEV_02966,US,2026-01-12,failed,42
TXN_000498,CUST_01717,7162.33,card,DEV_01340,GB,2026-05-24,success,31
TXN_000499,CUST_00378,20239.6,upi,DEV_02219,AE,2026-04-20,success,36
TXN_000500,CUST_00297,6700.96,upi,DEV_00876,IN,2026-04-02,success,11
TXN_000501,CUST_01476,8678.01,upi,DEV_00062,AE,2026-06-17,success,5
TXN_000502,CUST_00194,3540.89,card,DEV_01595,US,2026-04-28,success,34
TXN_000503,CUST_00230,4468.6,card,DEV_02696,GB,2026-06-16,success,34
TXN_000504,CUST_00951,5568.77,card,DEV_00276,US,2026-04-16,success,34
TXN_000505,CUST_01069,3676.59,wallet,DEV_00418,SG,2026-07-22,success,18
TXN_000506,CUST_00129,1556.96,netbanking,DEV_00389,SG,2026-03-25,failed,20
TXN_000507,CUST_00074,1127.78,upi,DEV_01361,US,2026-06-12,success,30
TXN_000508,CUST_01644,2605.75,wallet,DEV_00277,GB,2026-01-05,failed,26
TXN_000509,CUST_00499,1319.15,wallet,DEV_02094,US,2026-05-09,success,31
TXN_000510,CUST_01548,8183.27,upi,DEV_00087,SG,2026-07-14,success,39
TXN_000511,CUST_00140,1555.17,netbanking,DEV_00969,AE,2026-07-13,success,13
TXN_000512,CUST_00038,3201.91,card,DEV_00246,US,2026-04-06,failed,42
TXN_000513,CUST_01415,2803.12,netbanking,DEV_00828,US,2026-04-07,success,19
TXN_000514,CUST_00484,4154.34,card,DEV_00976,SG,2026-04-24,success,8
TXN_000515,CUST_00903,9495.01,upi,DEV_01140,GB,2026-06-14,success,26
TXN_000516,CUST_01098,2608.81,wallet,DEV_02655,GB,2026-07-12,success,11
TXN_000517,CUST_01142,6123.89,upi,DEV_01357,GB,2026-03-04,success,28
TXN_000518,CUST_00648,1629.79,card,DEV_02724,US,2026-07-25,success,16
TXN_000519,CUST_00024,21692.14,wallet,DEV_02136,GB,2026-02-16,failed,41
TXN_000520,CUST_01745,1716.63,card,DEV_00265,AE,2026-01-18,success,44
TXN_000521,CUST_00391,5687.39,card,DEV_02599,US,2026-02-22,success,48
TXN_000522,CUST_01375,5885.42,card,DEV_00712,SG,2026-05-21,success,35
TXN_000523,CUST_00224,2833.54,upi,DEV_02079,IN,2026-04-20,failed,17
TXN_000524,CUST_01330,2246.36,netbanking,DEV_00673,US,2026-03-04,failed,38
TXN_000525,CUST_01564,8227.64,upi,DEV_02482,US,2026-03-19,success,14
TXN_000526,CUST_01203,8701.67,wallet,DEV_02604,US,2026-03-11,failed,16
TXN_000527,CUST_00387,4070.24,card,DEV_01473,AE,2026-04-07,success,43
TXN_000528,CUST_01981,2459.83,wallet,DEV_01808,AE,2026-05-10,failed,34
TXN_000529,CUST_01697,4318.94,upi,DEV_01975,IN,2026-07-15,failed,10
TXN_000530,CUST_01495,7264.19,wallet,DEV_00341,GB,2026-06-02,success,23
TXN_000531,CUST_00023,3246.47,upi,DEV_01054,AE,2026-04-29,success,30
TXN_000532,CUST_01838,9765.51,wallet,DEV_01161,AE,2026-05-24,failed,4
TXN_000533,CUST_01918,4182.11,card,DEV_01365,US,2026-07-03,failed,44
TXN_000534,CUST_01746,3555.54,upi,DEV_00634,US,2026-01-02,success,10
TXN_000535,CUST_00617,1296.68,netbanking,DEV_02013,AE,2026-04-17,failed,8
TXN_000536,CUST_01910,1355.22,netbanking,DEV_01574,AE,2026-03-20,success,41
TXN_000537,CUST_01273,2554.82,wallet,DEV_00160,IN,2026-04-09,success,49
TXN_000538,CUST_00855,37874.28,upi,DEV_01788,GB,2026-07-17,success,40
TXN_000539,CUST_01382,3299.11,wallet,DEV_02601,GB,2026-06-28,success,48
TXN_000540,CUST_00534,1056.74,wallet,DEV_01737,US,2026-03-04,failed,12
TXN_000541,CUST_00226,4933.18,card,DEV_01481,IN,2026-06-28,success,37
TXN_000542,CUST_01792,2769.41,netbanking,DEV_02480,AE,2026-06-24,success,38
TXN_000543,CUST_01462,1190.35,netbanking,DEV_01014,SG,2026-05-29,success,32
TXN_000544,CUST_01268,7379.19,card,DEV_00479,IN,2026-06-14,failed,33
TXN_000545,CUST_01806,835.24,wallet,DEV_02893,SG,2026-01-21,success,35
TXN_000546,CUST_00490,6969.34,wallet,DEV_00680,AE,2026-03-06,success,27
TXN_000547,CUST_00246,2952.25,wallet,DEV_02401,GB,2026-07-07,failed,26
TXN_000548,CUST_01134,6006.58,card,DEV_00448,SG,2026-07-18,success,22
TXN_000549,CUST_00833,1759.03,upi,DEV_01102,US,2026-07-11,failed,45
TXN_000550,CUST_00612,2325.13,netbanking,DEV_00027,US,2026-07-28,failed,31
TXN_000551,CUST_00583,2004.76,card,DEV_00397,IN,2026-07-18,failed,36
TXN_000552,CUST_00318,3669.29,wallet,DEV_02681,GB,2026-07-07,failed,29
TXN_000553,CUST_00113,2734.62,upi,DEV_00723,GB,2026-02-17,success,45
TXN_000554,CUST_00015,11959.2,upi,DEV_01993,US,2026-05-09,success,41
TXN_000555,CUST_00898,1371.84,wallet,DEV_02323,US,2026-02-17,success,28
TXN_000556,CUST_01387,1909.22,card,DEV_00749,US,2026-03-08,failed,1
TXN_000557,CUST_01305,3729.14,wallet,DEV_02568,SG,2026-01-28,success,1
TXN_000558,CUST_00003,3052.36,card,DEV_01201,IN,2026-04-07,success,48
TXN_000559,CUST_00559,872.49,netbanking,DEV_00264,GB,2026-01-08,success,37
TXN_000560,CUST_00883,4081.11,wallet,DEV_01988,IN,2026-01-03,success,6
TXN_000561,CUST_01113,2316.44,netbanking,DEV_00030,SG,2026-07-22,success,22
TXN_000562,CUST_00397,2894.56,card,DEV_00865,SG,2026-07-22,success,40
TXN_000563,CUST_01151,2485.28,wallet,DEV_02470,SG,2026-07-14,success,32
TXN_000564,CUST_00722,2990.52,wallet,DEV_01939,GB,2026-06-04,failed,49
TXN_000565,CUST_00072,3893.83,netbanking,DEV_01519,GB,2026-03-22,success,26
TXN_000566,CUST_01259,5010.27,netbanking,DEV_02725,AE,2026-04-07,success,3
TXN_000567,CUST_00536,1206.08,netbanking,DEV_01353,IN,2026-01-01,failed,5
TXN_000568,CUST_01758,4918.79,wallet,DEV_02971,US,2026-01-07,success,34
TXN_000569,CUST_00588,6491.63,netbanking,DEV_02865,US,2026-04-05,failed,10
TXN_000570,CUST_00720,658.97,wallet,DEV_02110,AE,2026-06-19,success,25
TXN_000571,CUST_00825,1046.17,card,DEV_02614,GB,2026-01-05,success,13
TXN_000572,CUST_01685,2992.36,card,DEV_01334,AE,2026-03-01,failed,42
TXN_000573,CUST_01674,5724.12,wallet,DEV_02510,IN,2026-03-31,failed,29
TXN_000574,CUST_00618,2621.72,wallet,DEV_02697,IN,2026-07-07,failed,26
TXN_000575,CUST_01727,1105.91,netbanking,DEV_02487,US,2026-07-02,success,19
TXN_000576,CUST_01245,2826.79,card,DEV_00524,AE,2026-07-23,success,4
TXN_000577,CUST_00848,10382.18,netbanking,DEV_02757,SG,2026-08-12,failed,49
TXN_000578,CUST_00674,1247.67,upi,DEV_01828,IN,2026-05-04,success,25
TXN_000579,CUST_01306,7846.98,upi,DEV_00867,US,2026-07-12,success,14
TXN_000580,CUST_00980,1254.76,card,DEV_01782,IN,2026-02-11,success,3
TXN_000581,CUST_01152,1411.3,wallet,DEV_01149,US,2026-07-04,success,26
TXN_000582,CUST_00874,9364.59,wallet,DEV_02747,IN,2026-06-20,success,32
TXN_000583,CUST_00733,15143.7,wallet,DEV_00371,GB,2026-08-12,success,36
TXN_000584,CUST_01578,3475.64,card,DEV_02638,GB,2026-04-07,failed,21
TXN_000585,CUST_01814,1897.65,wallet,DEV_00956,US,2026-03-08,success,36
TXN_000586,CUST_00504,2306.53,netbanking,DEV_00360,IN,2026-01-23,success,35
TXN_000587,CUST_01468,1246.22,upi,DEV_00476,SG,2026-04-05,success,2
TXN_000588,CUST_00438,2418.81,netbanking,DEV_01558,SG,2026-07-08,success,4
TXN_000589,CUST_01500,2399.66,netbanking,DEV_00254,SG,2026-05-18,success,32
TXN_000590,CUST_01838,4360.92,wallet,DEV_01736,GB,2026-07-17,success,4
TXN_000591,CUST_01003,3081.67,upi,DEV_02129,SG,2026-06-01,success,45
TXN_000592,CUST_00345,5025.88,card,DEV_01620,IN,2026-05-18,failed,18
TXN_000593,CUST_01226,6737.8,netbanking,DEV_00593,GB,2026-08-03,success,38
TXN_000594,CUST_01499,1953.04,wallet,DEV_02786,AE,2026-02-07,success,19
TXN_000595,CUST_00704,6541.1,upi,DEV_02726,IN,2026-06-03,success,24
TXN_000596,CUST_00024,5298.61,netbanking,DEV_02058,IN,2026-03-12,failed,41
TXN_000597,CUST_00591,3595.71,upi,DEV_02028,GB,2026-06-30,failed,30
TXN_000598,CUST_01532,4810.92,card,DEV_01365,US,2026-07-31,success,16
TXN_000599,CUST_01742,561.94,upi,DEV_02869,IN,2026-08-10,success,27
TXN_000600,CUST_00414,3650.26,wallet,DEV_02980,AE,2026-03-18,success,26
TXN_000601,CUST_01214,1888.48,card,DEV_02245,AE,2026-03-28,failed,43
TXN_000602,CUST_00152,2815.96,wallet,DEV_01427,AE,2026-04-11,success,16
TXN_000603,CUST_00695,5652.7,netbanking,DEV_01157,US,2026-06-29,failed,42
TXN_000604,CUST_01597,11640.45,card,DEV_00537,GB,2026-07-12,success,37
TXN_000605,CUST_00455,7750.36,netbanking,DEV_01875,US,2026-05-28,success,15
TXN_000606,CUST_01544,3924.31,wallet,DEV_02851,AE,2026-03-16,success,3
TXN_000607,CUST_01323,964.91,upi,DEV_00894,US,2026-07-08,success,31
TXN_000608,CUST_01209,4558.25,netbanking,DEV_02974,SG,2026-01-27,success,39
TXN_000609,CUST_00192,2982.75,wallet,DEV_01750,US,2026-01-15,success,24
TXN_000610,CUST_00562,3531.5,netbanking,DEV_01941,US,2026-01-14,success,44
TXN_000611,CUST_01158,7165.69,netbanking,DEV_02431,AE,2026-02-08,failed,45
TXN_000612,CUST_01902,2910.81,upi,DEV_00140,IN,2026-03-03,failed,35
TXN_000613,CUST_00423,5977.74,wallet,DEV_01240,SG,2026-02-14,failed,10
TXN_000614,CUST_01123,3660.65,card,DEV_01900,AE,2026-03-12,failed,11
TXN_000615,CUST_01596,1045.57,netbanking,DEV_00048,IN,2026-01-30,success,42
TXN_000616,CUST_01282,352.54,card,DEV_02004,SG,2026-02-27,success,50
TXN_000617,CUST_01796,2183.91,wallet,DEV_01122,IN,2026-07-23,success,28
TXN_000618,CUST_01435,6530.9,wallet,DEV_01984,AE,2026-03-18,success,16
TXN_000619,CUST_01897,4276.48,card,DEV_01333,IN,2026-07-02,success,3
TXN_000620,CUST_00228,3712.7,wallet,DEV_02871,IN,2026-04-11,failed,16
TXN_000621,CUST_01820,3337.98,card,DEV_02126,SG,2026-05-18,success,36
TXN_000622,CUST_01751,3455.69,upi,DEV_02698,IN,2026-02-16,success,32
TXN_000623,CUST_01004,5947.06,card,DEV_02273,AE,2026-07-24,success,13
TXN_000624,CUST_00237,12721.82,card,DEV_00161,US,2026-05-28,success,39
TXN_000625,CUST_00224,5537.33,upi,DEV_00360,SG,2026-03-07,success,17
TXN_000626,CUST_01618,6220.0,card,DEV_00511,SG,2026-03-18,success,23
TXN_000627,CUST_00282,846.07,upi,DEV_01733,IN,2026-03-05,success,25
TXN_000628,CUST_01841,5262.36,card,DEV_02128,GB,2026-06-18,failed,19
TXN_000629,CUST_00715,11820.58,upi,DEV_02364,AE,2026-06-27,success,7
TXN_000630,CUST_00953,3968.62,netbanking,DEV_02483,SG,2026-05-11,success,3
TXN_000631,CUST_00918,3608.47,card,DEV_02715,IN,2026-03-02,success,45
