order_id,transaction_id,product_category,product_value,shipping_address,delivery_status,delivery_date,refund_status
ORD_000315,TXN_000315,grocery,2835.15,"Address_4829, India",delivered,2026-02-06,processed
ORD_000316,TXN_000316,electronics,3099.75,"Address_6696, India",pending,2026-03-21,none
ORD_000317,TXN_000317,electronics,11061.85,"Address_1593, India",delivered,2026-07-21,processed
ORD_000318,TXN_000318,beauty,7698.05,"Address_7652, India",delivered,2026-02-28,requested
ORD_000319,TXN_000319,travel,1583.43,"Address_2550, India",delivered,2026-05-24,none
ORD_000320,TXN_000320,home,10209.82,"Address_1613, India",pending,2026-05-07,none
ORD_000321,TXN_000321,electronics,7942.0,"Address_5602, India",pending,2026-05-05,processed
ORD_000322,TXN_000322,home,3238.41,"Address_8600, India",failed,2026-07-17,processed
ORD_000323,TXN_000323,home,2032.85,"Address_9500, India",failed,2026-01-26,processed
ORD_000324,TXN_000324,grocery,1426.95,"Address_9466, India",delivered,2026-04-01,none
ORD_000325,TXN_000325,software,1850.1,"Address_5037, India",pending,2026-08-17,none
ORD_000326,TXN_000326,electronics,6316.58,"Address_1877, India",pending,2026-05-31,requested
ORD_000327,TXN_000327,electronics,3381.16,"Address_2176, India",pending,2026-05-23,none
ORD_000328,TXN_000328,software,2502.45,"Address_8872, India",delivered,2026-01-10,none
ORD_000329,TXN_000329,beauty,6599.48,"Address_4232, India",delivered,2026-07-28,none
ORD_000330,TXN_000330,home,5648.13,"Address_9647, India",delivered,2026-04-25,none
ORD_000331,TXN_000331,home,5926.86,"Address_2746, India",failed,2026-01-18,requested
ORD_000332,TXN_000332,travel,1782.59,"Address_1853, India",delivered,2026-02-19,processed
ORD_000333,TXN_000333,electronics,1538.68,"Address_3788, India",delivered,2026-04-11,none
ORD_000334,TXN_000334,grocery,8492.8,"Address_2411, India",delivered,2026-05-22,processed
ORD_000335,TXN_000335,home,11963.14,"Address_8335, India",delivered,2026-03-09,none
ORD_000336,TXN_000336,fashion,3442.69,"Address_9503, India",delivered,2026-06-29,processed
ORD_000337,TXN_000337,software,1389.97,"Address_7670, India",delivered,2026-02-19,none
ORD_000338,TXN_000338,fashion,1098.63,"Address_2784, India",pending,2026-02-02,none
ORD_000339,TXN_000339,travel,14212.46,"Address_4458, India",delivered,2026-03-11,none
ORD_000340,TXN_000340,electronics,3637.71,"Address_1907, India",delivered,2026-03-08,processed
ORD_000341,TXN_000341,beauty,1768.3,"Address_3950, India",pending,2026-04-15,requested
ORD_000342,TXN_000342,grocery,6543.34,"Address_4513, India",pending,2026-05-05,none
ORD_000343,TXN_000343,software,2162.42,"Address_8825, India",pending,2026-04-17,none
ORD_000344,TXN_000344,home,3852.27,"Address_4546, India",failed,2026-06-07,none
ORD_000345,TXN_000345,travel,7434.2,"Address_8005, India",delivered,2026-03-22,processed
ORD_000346,TXN_000346,home,5338.52,"Address_3494, India",delivered,2026-03-01,processed
ORD_000347,TXN_000347,travel,4408.33,"Address_6717, India",failed,2026-07-24,none
ORD_000348,TXN_000348,software,5750.87,"Address_4991, India",failed,2026-01-13,requested
ORD_000349,TXN_000349,software,10704.76,"Address_7357, India",failed,2026-06-21,none
ORD_000350,TXN_000350,grocery,3220.49,"Address_2281, India",delivered,2026-03-14,processed
ORD_000351,TXN_000351,fashion,11688.61,"Address_3037, India",pending,2026-06-04,requested
ORD_000352,TXN_000352,home,5021.97,"Address_1546, India",pending,2026-05-26,none
ORD_000353,TXN_000353,grocery,4476.29,"Address_2659, India",pending,2026-07-05,none
ORD_000354,TXN_000354,travel,7504.96,"Address_6233, India",pending,2026-03-18,none
ORD_000355,TXN_000355,electronics,2552.92,"Address_2989, India",pending,2026-07-27,none
ORD_000356,TXN_000356,electronics,7436.12,"Address_7442, India",failed,2026-07-17,processed
ORD_000357,TXN_000357,fashion,5925.96,"Address_7078, India",delivered,2026-04-02,none
ORD_000358,TXN_000358,home,2015.38,"Address_4418, India",failed,2026-01-10,processed
ORD_000359,TXN_000359,home,1462.34,"Address_1255, India",delivered,2026-01-05,none
ORD_000360,TXN_000360,grocery,1647.77,"Address_8962, India",delivered,2026-07-05,none
ORD_000361,TXN_000361,beauty,5141.35,"Address_4888, India",delivered,2026-07-27,none
ORD_000362,TXN_000362,home,5949.92,"Address_2622, India",failed,2026-06-26,requested
ORD_000363,TXN_000363,software,2467.36,"Address_3472, India",delivered,2026-04-05,none
ORD_000364,TXN_000364,beauty,3526.79,"Address_1897, India",delivered,2026-02-02,processed
ORD_000365,TXN_000365,fashion,3139.35,"Address_7380, India",delivered,2026-01-04,none
ORD_000366,TXN_000366,software,679.15,"Address_2314, India",delivered,2026-02-25,none
ORD_000367,TXN_000367,electronics,4551.85,"Address_6352, India",pending,2026-03-02,requested
ORD_000368,TXN_000368,electronics,6941.15,"Address_8531, India",delivered,2026-05-12,none
ORD_000369,TXN_000369,travel,1129.04,"Address_5134, India",failed,2026-02-04,processed
ORD_000370,TXN_000370,electronics,3789.01,"Address_3282, India",delivered,2026-02-26,none
ORD_000371,TXN_000371,electronics,2991.17,"Address_1768, India",failed,2026-07-15,none
ORD_000372,TXN_000372,software,725.19,"Address_4165, India",failed,2026-08-15,none
ORD_000373,TXN_000373,software,2606.96,"Address_7151, India",failed,2026-07-02,none
ORD_000374,TXN_000374,travel,1281.06,"Address_7633, India",pending,2026-06-16,none
ORD_000375,TXN_000375,software,2356.29,"Address_4572, India",delivered,2026-03-13,none
ORD_000376,TXN_000376,software,28427.9,"Address_5299, India",failed,2026-05-14,requested
ORD_000377,TXN_000377,software,1487.76,"Address_8638, India",delivered,2026-04-24,requested
ORD_000378,TXN_000378,travel,5651.65,"Address_6944, India",delivered,2026-02-25,requested
ORD_000379,TXN_000379,electronics,1013.78,"Address_3269, India",delivered,2026-07-09,processed
ORD_000380,TXN_000380,beauty,12006.7,"Address_3231, India",delivered,2026-02-21,requested
ORD_000381,TXN_000381,fashion,3195.42,"Address_2337, India",failed,2026-06-16,requested
ORD_000382,TXN_000382,travel,1848.98,"Address_5709, India",delivered,2026-07-30,requested
ORD_000383,TXN_000383,electronics,3354.23,"Address_4659, India",delivered,2026-01-30,none
ORD_000384,TXN_000384,home,2943.61,"Address_5289, India",delivered,2026-08-05,requested
ORD_000385,TXN_000385,beauty,12432.36,"Address_4911, India",pending,2026-06-13,none
ORD_000386,TXN_000386,grocery,3010.48,"Address_2083, India",pending,2026-06-05,requested
ORD_000387,TXN_000387,home,7561.32,"Address_5487, India",delivered,2026-04-14,none
ORD_000388,TXN_000388,fashion,4753.28,"Address_4691, India",failed,2026-07-31,none
ORD_000389,TXN_000389,software,4421.59,"Address_4737, India",delivered,2026-06-13,none
ORD_000390,TXN_000390,travel,7047.97,"Address_9743, India",delivered,2026-05-30,requested
ORD_000391,TXN_000391,travel,3518.22,"Address_8441, India",delivered,2026-01-27,requested
ORD_000392,TXN_000392,beauty,3150.22,"Address_4938, India",pending,2026-01-08,none
ORD_000393,TXN_000393,beauty,13251.25,"Address_6257, India",delivered,2026-08-16,none
ORD_000394,TXN_000394,fashion,5235.62,"Address_7790, India",delivered,2026-04-30,none
ORD_000395,TXN_000395,software,4097.39,"Address_9523, India",delivered,2026-01-11,none
ORD_000396,TXN_000396,travel,1396.12,"Address_8032, India",failed,2026-06-17,processed
ORD_000397,TXN_000397,electronics,1883.23,"Address_2902, India",delivered,2026-07-08,none
ORD_000398,TXN_000398,fashion,2511.45,"Address_1759, India",pending,2026-07-27,none
ORD_000399,TXN_000399,beauty,3456.23,"Address_9515, India",delivered,2026-06-02,processed
ORD_000400,TXN_000400,home,4675.98,"Address_8846, India",delivered,2026-08-22,none
ORD_000401,TXN_000401,grocery,10651.42,"Address_6697, India",failed,2026-06-10,none
ORD_000402,TXN_000402,travel,2781.79,"Address_7367, India",delivered,2026-05-20,requested
ORD_000403,TXN_000403,beauty,1305.68,"Address_8846, India",failed,2026-07-30,none
ORD_000404,TXN_000404,grocery,1344.65,"Address_2605, India",delivered,2026-02-22,none
ORD_000405,TXN_000405,home,7508.99,"Address_4856, India",pending,2026-06-22,none
ORD_000406,TXN_000406,home,2553.93,"Address_3925, India",pending,2026-08-11,none
ORD_000407,TXN_000407,fashion,1622.37,"Address_3388, India",delivered,2026-02-14,processed
ORD_000408,TXN_000408,grocery,2084.95,"Address_2187, India",failed,2026-03-05,none
ORD_000409,TXN_000409,fashion,7226.87,"Address_6234, India",delivered,2026-05-06,processed
ORD_000410,TXN_000410,beauty,1368.51,"Address_9023, India",pending,2026-08-02,none
ORD_000411,TXN_000411,software,7627.69,"Address_8460, India",failed,2026-08-02,processed
ORD_000412,TXN_000412,travel,15988.07,"Address_6881, India",pending,2026-04-09,processed
ORD_000413,TXN_000413,grocery,1224.79,"Address_6673, India",delivered,2026-04-28,none
ORD_000414,TXN_000414,grocery,2438.6,"Address_8396, India",delivered,2026-02-26,none
ORD_000415,TXN_000415,electronics,2562.14,"Address_2054, India",pending,2026-08-21,none
ORD_000416,TXN_000416,home,1560.89,"Address_8471, India",delivered,2026-03-06,processed
ORD_000417,TXN_000417,home,2710.14,"Address_3431, India",delivered,2026-08-08,requested
ORD_000418,TXN_000418,travel,1737.3,"Address_8062, India",delivered,2026-04-09,none
ORD_000419,TXN_000419,grocery,1560.52,"Address_5778, India",delivered,2026-04-29,none
ORD_000420,TXN_000420,electronics,8771.94,"Address_1236, India",failed,2026-05-16,none
ORD_000421,TXN_000421,home,2495.06,"Address_5083, India",delivered,2026-08-20,processed
ORD_000422,TXN_000422,software,3438.95,"Address_3394, India",failed,2026-04-09,none
ORD_000423,TXN_000423,software,3313.88,"Address_3282, India",failed,2026-06-16,none
ORD_000424,TXN_000424,travel,3428.8,"Address_3806, India",delivered,2026-02-19,requested
ORD_000425,TXN_000425,software,2663.01,"Address_9547, India",failed,2026-01-16,none
ORD_000426,TXN_000426,fashion,4965.36,"Address_8231, India",delivered,2026-08-21,requested
ORD_000427,TXN_000427,grocery,4256.74,"Address_5761, India",failed,2026-07-23,none
ORD_000428,TXN_000428,fashion,4053.48,"Address_1043, India",pending,2026-04-12,none
ORD_000429,TXN_000429,electronics,5280.8,"Address_8359, India",delivered,2026-02-20,none
ORD_000430,TXN_000430,fashion,5021.39,"Address_9925, India",pending,2026-07-06,none
ORD_000431,TXN_000431,home,6352.49,"Address_3624, India",pending,2026-04-18,requested
ORD_000432,TXN_000432,travel,4246.34,"Address_4429, India",pending,2026-04-29,none
ORD_000433,TXN_000433,fashion,4675.73,"Address_6361, India",delivered,2026-04-22,none
ORD_000434,TXN_000434,software,8781.06,"Address_1319, India",delivered,2026-05-24,none
ORD_000435,TXN_000435,electronics,4351.87,"Address_9409, India",delivered,2026-04-29,none
ORD_000436,TXN_000436,software,6616.89,"Address_9810, India",delivered,2026-05-06,none
ORD_000437,TXN_000437,fashion,3239.51,"Address_8033, India",delivered,2026-04-23,none
ORD_000438,TXN_000438,electronics,2662.37,"Address_4437, India",pending,2026-03-12,requested
ORD_000439,TXN_000439,fashion,4121.03,"Address_3113, India",delivered,2026-03-04,none
ORD_000440,TXN_000440,fashion,11836.13,"Address_9666, India",delivered,2026-03-18,none
ORD_000441,TXN_000441,software,5310.58,"Address_5451, India",delivered,2026-02-07,none
ORD_000442,TXN_000442,fashion,1926.7,"Address_8485, India",delivered,2026-02-28,none
ORD_000443,TXN_000443,beauty,3248.66,"Address_2879, India",pending,2026-03-13,processed
ORD_000444,TXN_000444,fashion,4585.15,"Address_1493, India",failed,2026-02-06,requested
ORD_000445,TXN_000445,software,1177.05,"Address_7494, India",delivered,2026-07-31,requested
ORD_000446,TXN_000446,travel,7287.96,"Address_7984, India",failed,2026-07-17,processed
ORD_000447,TXN_000447,home,3611.2,"Address_6006, India",delivered,2026-07-16,none
ORD_000448,TXN_000448,travel,5497.93,"Address_1023, India",delivered,2026-07-08,none
ORD_000449,TXN_000449,grocery,2619.75,"Address_2053, India",delivered,2026-06-04,none
ORD_000450,TXN_000450,home,2716.01,"Address_7405, India",delivered,2026-03-27,requested
ORD_000451,TXN_000451,electronics,21787.4,"Address_1501, India",failed,2026-02-26,none
ORD_000452,TXN_000452,travel,3622.79,"Address_6427, India",failed,2026-04-07,none
ORD_000453,TXN_000453,grocery,1445.03,"Address_2556, India",pending,2026-05-12,none
ORD_000454,TXN_000454,fashion,3527.33,"Address_7764, India",delivered,2026-04-24,none
ORD_000455,TXN_000455,beauty,2171.09,"Address_3123, India",delivered,2026-01-07,none
ORD_000456,TXN_000456,grocery,9602.79,"Address_1099, India",delivered,2026-06-02,none
ORD_000457,TXN_000457,software,3587.84,"Address_7683, India",failed,2026-01-22,requested
ORD_000458,TXN_000458,electronics,6942.22,"Address_4197, India",delivered,2026-03-29,none
ORD_000459,TXN_000459,software,952.4,"Address_6429, India",delivered,2026-01-29,none
ORD_000460,TXN_000460,software,3870.25,"Address_3664, India",delivered,2026-05-12,processed
ORD_000461,TXN_000461,electronics,2657.88,"Address_6314, India",failed,2026-04-16,processed
ORD_000462,TXN_000462,fashion,13211.13,"Address_8471, India",pending,2026-06-24,none
ORD_000463,TXN_000463,fashion,4435.87,"Address_6731, India",delivered,2026-05-19,none
ORD_000464,TXN_000464,software,11578.17,"Address_6014, India",pending,2026-04-15,none
ORD_000465,TXN_000465,grocery,1534.6,"Address_4251, India",failed,2026-04-21,none
ORD_000466,TXN_000466,travel,597.13,"Address_2745, India",delivered,2026-02-04,none
ORD_000467,TXN_000467,travel,8444.2,"Address_3607, India",delivered,2026-02-13,processed
ORD_000468,TXN_000468,software,3781.94,"Address_8133, India",delivered,2026-03-16,requested
ORD_000469,TXN_000469,software,3586.9,"Address_9901, India",failed,2026-01-22,none
ORD_000470,TXN_000470,home,3751.95,"Address_1661, India",delivered,2026-05-27,requested
ORD_000471,TXN_000471,grocery,1033.41,"Address_9708, India",failed,2026-01-12,none
ORD_000472,TXN_000472,electronics,9695.48,"Address_5173, India",delivered,2026-04-06,processed
ORD_000473,TXN_000473,travel,3578.99,"Address_9314, India",delivered,2026-04-23,processed
ORD_000474,TXN_000474,home,6437.71,"Address_2928, India",failed,2026-05-02,none
ORD_000475,TXN_000475,travel,9802.87,"Address_6070, India",delivered,2026-01-27,processed
ORD_000476,TXN_000476,fashion,4057.52,"Address_7028, India",delivered,2026-03-18,none
ORD_000477,TXN_000477,software,17908.41,"Address_6971, India",failed,2026-05-09,none
ORD_000478,TXN_000478,grocery,3878.25,"Address_6777, India",failed,2026-07-17,requested
ORD_000479,TXN_000479,grocery,4078.3,"Address_8289, India",pending,2026-02-17,processed
ORD_000480,TXN_000480,travel,1436.74,"Address_2446, India",delivered,2026-05-05,none
ORD_000481,TXN_000481,travel,6742.03,"Address_8359, India",failed,2026-04-15,processed
ORD_000482,TXN_000482,fashion,3110.92,"Address_1300, India",delivered,2026-01-17,none
ORD_000483,TXN_000483,home,1591.82,"Address_7744, India",delivered,2026-03-29,none
ORD_000484,TXN_000484,grocery,1565.0,"Address_2705, India",delivered,2026-01-26,none
ORD_000485,TXN_000485,beauty,3646.49,"Address_6843, India",failed,2026-08-04,requested
ORD_000486,TXN_000486,electronics,1510.16,"Address_2786, India",delivered,2026-06-11,none
ORD_000487,TXN_000487,fashion,481.47,"Address_2905, India",delivered,2026-05-19,requested
ORD_000488,TXN_000488,software,2241.72,"Address_9547, India",failed,2026-06-30,requested
ORD_000489,TXN_000489,electronics,4295.16,"Address_1127, India",failed,2026-02-17,none
ORD_000490,TXN_000490,home,2474.64,"Address_8088, India",delivered,2026-02-27,processed
ORD_000491,TXN_000491,software,896.37,"Address_9457, India",failed,2026-06-19,none
ORD_000492,TXN_000492,electronics,4867.41,"Address_9123, India",delivered,2026-04-28,none
ORD_000493,TXN_000493,software,5453.02,"Address_2914, India",delivered,2026-07-22,processed
ORD_000494,TXN_000494,beauty,5311.47,"Address_8850, India",failed,2026-02-28,processed
ORD_000495,TXN_000495,fashion,1402.96,"Address_8643, India",delivered,2026-01-10,none
ORD_000496,TXN_000496,software,7136.17,"Address_7454, India",delivered,2026-03-05,none
ORD_000497,TXN_000497,fashion,8668.97,"Address_9533, India",pending,2026-01-18,processed
ORD_000498,TXN_000498,beauty,7162.33,"Address_6779, India",delivered,2026-05-29,none
ORD_000499,TXN_000499,software,20239.6,"Address_9390, India",pending,2026-04-25,none
ORD_000500,TXN_000500,beauty,6700.96,"Address_5230, India",delivered,2026-04-07,requested
ORD_000501,TXN_000501,home,8678.01,"Address_4976, India",delivered,2026-06-23,processed
ORD_000502,TXN_000502,electronics,3540.89,"Address_1066, India",pending,2026-04-30,requested
ORD_000503,TXN_000503,beauty,4468.6,"Address_5662, India",failed,2026-06-21,processed
ORD_000504,TXN_000504,travel,5568.77,"Address_5869, India",delivered,2026-04-19,requested
ORD_000505,TXN_000505,software,3676.59,"Address_5139, India",delivered,2026-07-25,none
ORD_000506,TXN_000506,travel,1556.96,"Address_1708, India",pending,2026-03-29,processed
ORD_000507,TXN_000507,travel,1127.78,"Address_3791, India",pending,2026-06-14,requested
ORD_000508,TXN_000508,software,2605.75,"Address_6625, India",delivered,2026-01-11,none
ORD_000509,TXN_000509,grocery,1319.15,"Address_8404, India",delivered,2026-05-14,none
ORD_000510,TXN_000510,software,8183.27,"Address_7406, India",delivered,2026-07-21,none
ORD_000511,TXN_000511,fashion,1555.17,"Address_6585, India",failed,2026-07-19,processed
ORD_000512,TXN_000512,fashion,3201.91,"Address_9449, India",delivered,2026-04-12,processed
ORD_000513,TXN_000513,software,2803.12,"Address_1887, India",pending,2026-04-14,processed
ORD_000514,TXN_000514,software,4154.34,"Address_8031, India",delivered,2026-04-29,none
ORD_000515,TXN_000515,home,9495.01,"Address_9312, India",delivered,2026-06-20,requested
ORD_000516,TXN_000516,grocery,2608.81,"Address_7826, India",failed,2026-07-13,requested
ORD_000517,TXN_000517,home,6123.89,"Address_9622, India",delivered,2026-03-11,none
