amount,payment_method,device_id,ip_country,authentication_status,account_age_days,previous_transactions,successful_transactions,previous_chargebacks,previous_refunds,known_devices,average_order_value,product_category,product_value,transaction_hour,transaction_day_of_week,is_weekend,amount_to_avg_order_ratio,customer_success_rate,customer_chargeback_rate,customer_refund_rate,has_previous_chargeback,is_new_customer,chargeback_label
1229.06,netbanking,DEV_01263,IN,success,1869,37,31,0,1,4,1598.36,electronics,1229.06,0,0,0,0.7689506744413024,0.8378378378378378,0.0,0.02702702702702703,0,0,1
7207.04,card,DEV_02830,US,failed,1239,28,18,0,1,1,781.1,beauty,7207.04,0,4,0,9.226782742286519,0.6428571428571429,0.0,0.03571428571428571,0,0,0
2323.35,netbanking,DEV_02618,GB,success,1425,50,42,1,2,1,455.16,beauty,2323.35,0,0,0,5.104468758238861,0.84,0.02,0.04,1,0,0
3574.18,upi,DEV_01813,AE,failed,408,24,24,0,2,4,1054.51,fashion,3574.18,0,5,1,3.3894225754141734,1.0,0.0,0.08333333333333333,0,0,1
2086.62,netbanking,DEV_01233,IN,success,575,35,25,2,3,2,7075.03,travel,2086.62,0,3,0,0.2949273713327011,0.7142857142857143,0.05714285714285714,0.08571428571428572,1,0,0
2157.48,netbanking,DEV_00862,US,success,1358,11,2,0,0,2,1855.61,software,2157.48,0,3,0,1.1626796579022531,0.18181818181818182,0.0,0.0,0,0,0
6222.1,wallet,DEV_00139,GB,success,749,31,28,0,2,2,5616.55,grocery,6222.1,0,0,0,1.1078152958666798,0.9032258064516129,0.0,0.06451612903225806,0,0,1
3720.06,wallet,DEV_01930,AE,success,1106,29,27,0,1,3,7588.83,fashion,3720.06,0,1,0,0.49020204695585484,0.9310344827586207,0.0,0.034482758620689655,0,0,0
7931.88,wallet,DEV_00412,US,success,821,33,30,0,1,3,1874.41,home,7931.88,0,6,1,4.231667564727034,0.9090909090909091,0.0,0.030303030303030304,0,0,0
9462.05,card,DEV_01442,AE,success,782,34,28,1,2,1,9413.23,electronics,9462.05,0,3,0,1.0051863175551856,0.8235294117647058,0.029411764705882353,0.058823529411764705,1,0,0
4567.2,wallet,DEV_02848,IN,success,1226,17,7,0,1,3,2775.28,electronics,4567.2,0,2,0,1.6456717880718341,0.4117647058823529,0.0,0.058823529411764705,0,0,0
1359.13,upi,DEV_02582,AE,success,530,34,30,0,1,2,9287.06,travel,1359.13,0,2,0,0.1463466371488932,0.8823529411764706,0.0,0.029411764705882353,0,0,0
8100.44,card,DEV_01642,US,success,1223,37,37,0,1,4,4567.26,grocery,8100.44,0,2,0,1.7735885410508705,1.0,0.0,0.02702702702702703,0,0,1
6117.69,netbanking,DEV_02359,IN,success,372,5,0,0,4,3,5834.88,fashion,6117.69,0,3,0,1.048468863112866,0.0,0.0,0.8,0,0,0
639.86,upi,DEV_02116,US,failed,593,18,15,0,0,2,2385.67,software,639.86,0,2,0,0.2682097691633797,0.8333333333333334,0.0,0.0,0,0,0
5890.03,netbanking,DEV_01850,AE,success,537,18,18,1,2,1,1997.75,electronics,5890.03,0,2,0,2.948331873357527,1.0,0.05555555555555555,0.1111111111111111,1,0,0
5724.62,netbanking,DEV_00711,SG,success,1469,30,24,0,0,3,1532.29,fashion,5724.62,0,4,0,3.735989923578435,0.8,0.0,0.0,0,0,0
3469.38,netbanking,DEV_00814,IN,success,556,31,25,0,0,3,1278.21,travel,3469.38,0,4,0,2.7142488323514917,0.8064516129032258,0.0,0.0,0,0,0
7437.86,upi,DEV_01612,AE,success,1887,26,25,0,3,1,1398.64,fashion,7437.86,0,6,1,5.317923125321741,0.9615384615384616,0.0,0.11538461538461539,0,0,0
1955.92,card,DEV_00095,SG,success,1338,28,22,0,1,4,2866.83,home,1955.92,0,0,0,0.682258801533401,0.7857142857142857,0.0,0.03571428571428571,0,0,0
876.24,card,DEV_01895,US,success,739,29,29,0,0,3,4013.73,software,876.24,0,0,0,0.21831064869834294,1.0,0.0,0.0,0,0,0
9492.07,card,DEV_01643,SG,success,277,26,19,0,2,4,5248.12,home,9492.07,0,0,0,1.8086610062269917,0.7307692307692307,0.0,0.07692307692307693,0,0,0
11089.63,upi,DEV_00365,GB,success,1242,45,45,0,2,2,1879.69,fashion,11089.63,0,4,0,5.899712186583957,1.0,0.0,0.044444444444444446,0,0,0
2030.05,card,DEV_02944,SG,failed,1977,14,9,0,4,4,1451.9,electronics,2030.05,0,2,0,1.3982023555341276,0.6428571428571429,0.0,0.2857142857142857,0,0,0
1008.76,wallet,DEV_00486,US,success,567,10,8,0,2,4,1264.59,fashion,1008.76,0,3,0,0.7976972773784389,0.8,0.0,0.2,0,0,0
9431.43,upi,DEV_01091,GB,failed,868,45,43,2,1,3,1359.85,home,9431.43,0,5,1,6.9356399602897385,0.9555555555555556,0.044444444444444446,0.022222222222222223,1,0,0
1782.93,wallet,DEV_00534,AE,success,1161,27,18,0,2,2,5661.42,fashion,1782.93,0,5,1,0.31492629057727567,0.6666666666666666,0.0,0.07407407407407407,0,0,0
6396.39,upi,DEV_01160,US,success,1704,20,14,0,3,3,3493.57,software,6396.39,0,5,1,1.83090363152878,0.7,0.0,0.15,0,0,0
8631.39,wallet,DEV_00598,IN,success,888,13,13,0,2,3,3740.31,fashion,8631.39,0,0,0,2.3076670115578652,1.0,0.0,0.15384615384615385,0,0,0
7856.97,upi,DEV_02531,AE,success,1713,46,42,0,2,1,2750.78,electronics,7856.97,0,3,0,2.8562698580039116,0.9130434782608695,0.0,0.043478260869565216,0,0,0
2219.85,wallet,DEV_00352,IN,success,939,37,34,1,0,1,3691.06,fashion,2219.85,0,4,0,0.6014126023418747,0.918918918918919,0.02702702702702703,0.0,1,0,1
2163.96,netbanking,DEV_02839,AE,success,850,26,23,0,2,3,474.67,travel,2163.96,0,3,0,4.558872479828091,0.8846153846153846,0.0,0.07692307692307693,0,0,0
1084.62,wallet,DEV_02902,AE,success,575,35,25,2,3,2,7075.03,grocery,1084.62,0,2,0,0.15330253016594983,0.7142857142857143,0.05714285714285714,0.08571428571428572,1,0,0
6270.2,card,DEV_00391,SG,success,1829,47,38,0,2,3,2594.27,electronics,6270.2,0,4,0,2.416941952842225,0.8085106382978723,0.0,0.0425531914893617,0,0,0
2033.7,netbanking,DEV_00962,AE,success,615,23,13,0,1,3,2574.43,fashion,2033.7,0,2,0,0.7899612729808152,0.5652173913043478,0.0,0.043478260869565216,0,0,1
11636.06,card,DEV_01039,SG,failed,579,32,24,2,1,1,5131.84,electronics,11636.06,0,0,0,2.267424549479329,0.75,0.0625,0.03125,1,0,0
4956.13,netbanking,DEV_01617,GB,success,536,34,28,1,1,3,1225.98,grocery,4956.13,0,1,0,4.042586339091992,0.8235294117647058,0.029411764705882353,0.029411764705882353,1,0,0
750.38,upi,DEV_01067,US,failed,1179,13,13,0,2,4,2545.18,fashion,750.38,0,5,1,0.2948239417251432,1.0,0.0,0.15384615384615385,0,0,0
3535.21,netbanking,DEV_01918,US,success,242,37,35,0,2,2,2584.86,electronics,3535.21,0,4,0,1.367660144069698,0.9459459459459459,0.0,0.05405405405405406,0,0,0
2369.86,wallet,DEV_00581,GB,success,1899,38,30,0,2,2,1379.47,electronics,2369.86,0,4,0,1.7179496473283218,0.7894736842105263,0.0,0.05263157894736842,0,0,0
558.13,card,DEV_00524,AE,success,452,10,10,0,2,3,1467.26,beauty,558.13,0,2,0,0.3803892970570996,1.0,0.0,0.2,0,0,0
2124.83,netbanking,DEV_01762,GB,success,1504,27,24,0,0,2,4397.38,electronics,2124.83,0,3,0,0.4832036348916855,0.8888888888888888,0.0,0.0,0,0,0
1174.61,netbanking,DEV_02118,GB,success,1811,50,43,0,0,1,1484.5,grocery,1174.61,0,2,0,0.7912495789828224,0.86,0.0,0.0,0,0,0
11364.65,netbanking,DEV_02013,US,failed,974,41,35,0,0,4,1811.83,travel,11364.65,0,5,1,6.272470375255956,0.8536585365853658,0.0,0.0,0,0,1
4083.57,card,DEV_00774,US,success,1878,21,19,0,1,3,2064.47,grocery,4083.57,0,2,0,1.978023415210684,0.9047619047619048,0.0,0.047619047619047616,0,0,0
4770.72,upi,DEV_00147,AE,success,623,44,38,0,3,1,4853.36,electronics,4770.72,0,6,1,0.9829726210295548,0.8636363636363636,0.0,0.06818181818181818,0,0,0
2946.61,wallet,DEV_01788,IN,success,977,16,7,0,1,4,737.69,software,2946.61,0,3,0,3.9943743306809094,0.4375,0.0,0.0625,0,0,0
2786.99,wallet,DEV_01461,SG,failed,294,39,30,0,1,3,2546.82,fashion,2786.99,0,1,0,1.094301913759119,0.7692307692307693,0.0,0.02564102564102564,0,0,0
4367.7,wallet,DEV_00461,US,success,1486,34,25,0,1,3,5594.98,home,4367.7,0,6,1,0.7806462221491408,0.7352941176470589,0.0,0.029411764705882353,0,0,0
2450.42,card,DEV_00835,GB,success,526,5,2,0,0,4,2076.36,grocery,2450.42,0,0,0,1.1801518041187462,0.4,0.0,0.0,0,0,1
2100.69,netbanking,DEV_02308,SG,success,916,21,11,0,1,4,18242.99,beauty,2100.69,0,1,0,0.115150531793308,0.5238095238095238,0.0,0.047619047619047616,0,0,0
2399.22,upi,DEV_01706,IN,failed,423,15,7,1,2,2,4314.12,software,2399.22,0,3,0,0.5561319573864426,0.4666666666666667,0.06666666666666667,0.13333333333333333,1,0,0
4049.94,card,DEV_01347,IN,success,750,33,24,0,2,3,2707.51,electronics,4049.94,0,5,1,1.4958171899642105,0.7272727272727273,0.0,0.06060606060606061,0,0,0
4975.42,wallet,DEV_01531,SG,success,783,11,5,0,1,1,624.35,software,4975.42,0,2,0,7.968959718106831,0.45454545454545453,0.0,0.09090909090909091,0,0,1
3170.02,upi,DEV_00119,IN,failed,286,41,35,0,3,1,3956.07,software,3170.02,0,1,0,0.8013053358509834,0.8536585365853658,0.0,0.07317073170731707,0,0,0
18182.41,wallet,DEV_02574,GB,success,1062,25,21,0,3,2,4972.61,grocery,18182.41,0,1,0,3.656512374789095,0.84,0.0,0.12,0,0,0
1406.83,netbanking,DEV_00180,SG,success,484,14,9,1,0,1,4246.01,software,1406.83,0,6,1,0.3313298838203395,0.6428571428571429,0.07142857142857142,0.0,1,0,0
4936.06,upi,DEV_00866,IN,success,1784,49,48,0,1,4,8542.38,travel,4936.06,0,5,1,0.5778319391083048,0.9795918367346939,0.0,0.02040816326530612,0,0,0
1205.08,netbanking,DEV_00228,IN,failed,1865,7,5,0,2,4,8328.97,electronics,1205.08,0,3,0,0.1446853572530577,0.7142857142857143,0.0,0.2857142857142857,0,0,0
3135.25,card,DEV_01634,GB,success,367,26,16,1,1,2,2461.56,grocery,3135.25,0,6,1,1.273684167763532,0.6153846153846154,0.038461538461538464,0.038461538461538464,1,0,0
2115.88,wallet,DEV_00366,IN,success,1997,5,2,0,2,4,6564.6,beauty,2115.88,0,4,0,0.3223166681899887,0.4,0.0,0.4,0,0,0
12363.48,upi,DEV_01592,AE,success,81,25,17,0,1,1,3480.9,home,12363.48,0,5,1,3.5518055675256397,0.68,0.0,0.04,0,0,1
4161.44,card,DEV_01223,AE,failed,515,20,12,1,1,2,2113.09,travel,4161.44,0,5,1,1.9693624029265195,0.6,0.05,0.05,1,0,0
2349.41,netbanking,DEV_02806,SG,success,531,36,30,0,2,2,6730.22,grocery,2349.41,0,1,0,0.34908368522871464,0.8333333333333334,0.0,0.05555555555555555,0,0,0
8687.15,card,DEV_01506,SG,failed,1557,36,31,0,1,3,5535.13,home,8687.15,0,5,1,1.5694572665863311,0.8611111111111112,0.0,0.027777777777777776,0,0,0
5056.23,wallet,DEV_01590,AE,failed,993,15,8,0,4,2,1064.45,fashion,5056.23,0,1,0,4.750086899337686,0.5333333333333333,0.0,0.26666666666666666,0,0,0
5084.73,card,DEV_01731,GB,success,319,49,45,1,1,2,7270.39,fashion,5084.73,0,6,1,0.6993751366845519,0.9183673469387755,0.02040816326530612,0.02040816326530612,1,0,0
2437.71,wallet,DEV_02584,AE,success,485,23,16,0,4,3,3099.84,software,2437.71,0,5,1,0.7863986528336946,0.6956521739130435,0.0,0.17391304347826086,0,0,0
1595.78,netbanking,DEV_01899,US,success,1033,26,18,1,3,1,8736.89,software,1595.78,0,0,0,0.18264851680632355,0.6923076923076923,0.038461538461538464,0.11538461538461539,1,0,0
2577.39,wallet,DEV_02160,SG,success,299,12,2,1,3,3,2742.27,home,2577.39,0,3,0,0.9398746294128586,0.16666666666666666,0.08333333333333333,0.25,1,0,0
2332.69,wallet,DEV_01792,IN,failed,973,11,6,0,0,2,2058.46,fashion,2332.69,0,5,1,1.1332209515851657,0.5454545454545454,0.0,0.0,0,0,0
1856.79,netbanking,DEV_00609,US,success,1462,19,9,0,1,4,3291.84,travel,1856.79,0,3,0,0.5640583989501312,0.47368421052631576,0.0,0.05263157894736842,0,0,0
1472.61,upi,DEV_02143,AE,success,841,33,28,0,0,2,1964.59,travel,1472.61,0,1,0,0.7495762474613024,0.8484848484848485,0.0,0.0,0,0,0
454.46,card,DEV_00185,SG,failed,1682,28,22,0,0,1,2148.5,grocery,454.46,0,2,0,0.21152431929252966,0.7857142857142857,0.0,0.0,0,0,0
5024.42,wallet,DEV_00388,AE,success,1159,46,42,0,0,1,3348.48,home,5024.42,0,4,0,1.5005076930428134,0.9130434782608695,0.0,0.0,0,0,0
3338.38,netbanking,DEV_01044,SG,success,841,47,46,1,3,1,2410.43,home,3338.38,0,2,0,1.384972805681974,0.9787234042553191,0.02127659574468085,0.06382978723404255,1,0,0
668.32,card,DEV_02710,AE,success,1383,13,7,0,1,4,9351.21,home,668.32,0,6,1,0.0714688259594213,0.5384615384615384,0.0,0.07692307692307693,0,0,0
4898.4,wallet,DEV_00186,IN,success,823,46,44,0,1,1,4158.99,home,4898.4,0,4,0,1.1777859528395116,0.9565217391304348,0.0,0.021739130434782608,0,0,0
1541.64,netbanking,DEV_02406,AE,failed,985,46,38,0,0,1,5960.83,grocery,1541.64,0,0,0,0.2586284124861806,0.8260869565217391,0.0,0.0,0,0,0
13590.83,netbanking,DEV_01399,US,success,87,21,12,1,2,3,6741.68,grocery,13590.83,0,1,0,2.015941130400731,0.5714285714285714,0.047619047619047616,0.09523809523809523,1,0,1
6328.87,card,DEV_02475,GB,success,778,35,35,1,1,2,2440.96,software,6328.87,0,2,0,2.5927790705296276,1.0,0.02857142857142857,0.02857142857142857,1,0,0
2303.33,wallet,DEV_02189,IN,failed,175,16,13,0,0,3,3108.64,fashion,2303.33,0,4,0,0.740944593133975,0.8125,0.0,0.0,0,0,0
32792.99,card,DEV_00055,US,failed,569,47,47,2,1,1,1297.98,fashion,32792.99,0,2,0,25.26463427787793,1.0,0.0425531914893617,0.02127659574468085,1,0,0
6489.84,wallet,DEV_02834,AE,failed,1011,14,9,0,1,3,3290.78,fashion,6489.84,0,1,0,1.9721281884538011,0.6428571428571429,0.0,0.07142857142857142,0,0,0
24903.09,netbanking,DEV_02534,SG,failed,712,6,4,0,1,2,1664.69,home,24903.09,0,4,0,14.959596080952009,0.6666666666666666,0.0,0.16666666666666666,0,0,0
4353.68,netbanking,DEV_00359,US,success,818,37,30,0,0,3,1923.31,software,4353.68,0,2,0,2.263639246923273,0.8108108108108109,0.0,0.0,0,0,1
6811.68,upi,DEV_00459,IN,success,1160,11,6,0,0,4,5096.64,electronics,6811.68,0,6,1,1.3365040497268788,0.5454545454545454,0.0,0.0,0,0,1
15068.84,card,DEV_00858,AE,success,883,12,4,0,4,3,2206.7,software,15068.84,0,1,0,6.8286763039833245,0.3333333333333333,0.0,0.3333333333333333,0,0,0
7172.39,upi,DEV_01785,SG,success,1848,4,0,0,2,4,5287.69,travel,7172.39,0,2,0,1.3564316364991142,0.0,0.0,0.5,0,0,0
6903.37,netbanking,DEV_01899,US,failed,268,9,0,0,1,1,6753.07,beauty,6903.37,0,5,1,1.0222565440607012,0.0,0.0,0.1111111111111111,0,0,0
14064.73,card,DEV_00478,US,failed,1722,46,45,0,0,1,1947.38,fashion,14064.73,0,0,0,7.22238597500231,0.9782608695652174,0.0,0.0,0,0,0
16687.93,wallet,DEV_01932,IN,failed,1137,29,19,0,1,2,3010.33,travel,16687.93,0,6,1,5.543555025528763,0.6551724137931034,0.0,0.034482758620689655,0,0,0
1741.71,upi,DEV_00825,GB,failed,1618,19,15,0,1,4,2119.61,software,1741.71,0,1,0,0.8217124848439099,0.7894736842105263,0.0,0.05263157894736842,0,0,0
4264.32,card,DEV_01368,IN,failed,516,33,27,0,0,1,2129.3,electronics,4264.32,0,1,0,2.0026863288404635,0.8181818181818182,0.0,0.0,0,0,0
2987.43,wallet,DEV_02031,SG,success,1581,35,35,0,3,2,1463.11,beauty,2987.43,0,1,0,2.0418355420986805,1.0,0.0,0.08571428571428572,0,0,1
5770.16,card,DEV_01997,AE,failed,459,28,22,1,1,3,3171.7,home,5770.16,0,1,0,1.8192641170350285,0.7857142857142857,0.03571428571428571,0.03571428571428571,1,0,0
8537.75,upi,DEV_02926,IN,success,1288,15,8,0,0,2,4205.21,home,8537.75,0,5,1,2.030279106156411,0.5333333333333333,0.0,0.0,0,0,0
5636.48,wallet,DEV_02361,GB,success,652,11,3,0,0,3,8585.31,home,5636.48,0,4,0,0.6565260893316607,0.2727272727272727,0.0,0.0,0,0,1
4658.68,netbanking,DEV_02656,AE,success,1729,49,47,0,2,2,752.61,fashion,4658.68,0,5,1,6.190032021897132,0.9591836734693877,0.0,0.04081632653061224,0,0,0
4223.26,wallet,DEV_02551,GB,failed,1734,12,5,0,2,3,783.41,electronics,4223.26,0,5,1,5.390868127800259,0.4166666666666667,0.0,0.16666666666666666,0,0,0
10393.31,card,DEV_00661,GB,success,171,34,26,0,2,4,15904.29,fashion,10393.31,0,6,1,0.6534909763340583,0.7647058823529411,0.0,0.058823529411764705,0,0,0
5746.37,wallet,DEV_01409,AE,success,1997,5,2,0,2,4,6564.6,beauty,5746.37,0,6,1,0.8753572190232458,0.4,0.0,0.4,0,0,1
5874.44,netbanking,DEV_02467,AE,success,699,48,44,1,1,2,2416.08,electronics,5874.44,0,1,0,2.4313930002317803,0.9166666666666666,0.020833333333333332,0.020833333333333332,1,0,0
667.88,wallet,DEV_01708,GB,failed,1910,24,17,0,4,3,4658.29,grocery,667.88,0,3,0,0.14337450008479508,0.7083333333333334,0.0,0.16666666666666666,0,0,0
2549.79,upi,DEV_02548,US,success,1042,42,42,0,1,1,1587.14,fashion,2549.79,0,5,1,1.6065312448807287,1.0,0.0,0.023809523809523808,0,0,1
3335.67,wallet,DEV_00529,US,success,100,40,39,3,2,2,1789.95,grocery,3335.67,0,5,1,1.8635548479007793,0.975,0.075,0.05,1,0,0
8837.0,wallet,DEV_00414,AE,success,1432,21,11,1,3,2,2265.44,fashion,8837.0,0,3,0,3.900787484991878,0.5238095238095238,0.047619047619047616,0.14285714285714285,1,0,0
2391.26,upi,DEV_00858,SG,success,140,20,18,1,0,1,4031.56,travel,2391.26,0,1,0,0.5931351635595155,0.9,0.05,0.0,1,0,0
869.52,netbanking,DEV_01069,GB,success,1404,41,37,0,1,3,4765.48,fashion,869.52,0,1,0,0.1824622073747031,0.9024390243902439,0.0,0.024390243902439025,0,0,1
2295.69,upi,DEV_02063,IN,success,98,3,3,0,1,3,4342.75,fashion,2295.69,0,6,1,0.528625870704047,1.0,0.0,0.3333333333333333,0,0,0
7398.21,netbanking,DEV_01764,IN,success,779,27,21,0,2,2,1169.58,software,7398.21,0,0,0,6.325527112296722,0.7777777777777778,0.0,0.07407407407407407,0,0,0
1984.4,card,DEV_02302,US,success,1059,34,30,0,3,2,715.32,fashion,1984.4,0,1,0,2.7741430408768104,0.8823529411764706,0.0,0.08823529411764706,0,0,0
5721.31,netbanking,DEV_01456,IN,success,1181,37,27,0,1,4,9618.17,beauty,5721.31,0,4,0,0.5948439256116289,0.7297297297297297,0.0,0.02702702702702703,0,0,0
3683.41,upi,DEV_02827,SG,success,613,40,31,0,3,2,2369.94,travel,3683.41,0,3,0,1.5542207819607246,0.775,0.0,0.075,0,0,0
9921.37,card,DEV_01794,AE,success,324,35,31,2,0,2,2587.71,electronics,9921.37,0,1,0,3.8340347256840994,0.8857142857142857,0.05714285714285714,0.0,1,0,0
2391.15,card,DEV_02501,SG,success,1604,9,6,0,0,3,5722.15,software,2391.15,0,0,0,0.41787614795138195,0.6666666666666666,0.0,0.0,0,0,0
6368.48,card,DEV_02078,IN,success,363,24,19,0,4,2,6017.78,fashion,6368.48,0,3,0,1.0582773049197545,0.7916666666666666,0.0,0.16666666666666666,0,0,0
3740.28,upi,DEV_01482,US,success,1345,17,8,1,2,1,1024.61,grocery,3740.28,0,0,0,3.6504426074311205,0.47058823529411764,0.058823529411764705,0.11764705882352941,1,0,0
2811.93,wallet,DEV_02073,AE,success,709,40,33,0,2,2,476.05,electronics,2811.93,0,1,0,5.9067955046738785,0.825,0.0,0.05,0,0,0
539.35,upi,DEV_02651,GB,success,1142,31,23,0,3,2,1942.57,grocery,539.35,0,4,0,0.27764765233685273,0.7419354838709677,0.0,0.0967741935483871,0,0,0
6311.36,card,DEV_00827,AE,success,611,33,33,1,1,3,5786.78,grocery,6311.36,0,4,0,1.09065145037482,1.0,0.030303030303030304,0.030303030303030304,1,0,0
2428.83,upi,DEV_01941,GB,success,1433,24,16,0,3,1,13361.13,electronics,2428.83,0,6,1,0.1817832773126225,0.6666666666666666,0.0,0.125,0,0,0
2018.91,card,DEV_01090,GB,failed,1741,25,22,0,3,4,17752.95,software,2018.91,0,4,0,0.11372250809020473,0.88,0.0,0.12,0,0,1
1815.97,netbanking,DEV_02579,US,failed,1096,7,7,0,1,4,904.1,travel,1815.97,0,6,1,2.0085941820595066,1.0,0.0,0.14285714285714285,0,0,0
2552.62,upi,DEV_00566,AE,failed,1831,28,24,1,1,1,3520.76,fashion,2552.62,0,3,0,0.7250195980413319,0.8571428571428571,0.03571428571428571,0.03571428571428571,1,0,0
2719.64,wallet,DEV_02115,GB,failed,1400,20,12,0,2,4,3176.56,grocery,2719.64,0,3,0,0.8561588636764298,0.6,0.0,0.1,0,0,0
6269.54,upi,DEV_00041,SG,success,461,27,22,0,2,3,6401.35,travel,6269.54,0,6,1,0.9794090309075428,0.8148148148148148,0.0,0.07407407407407407,0,0,0
10177.39,netbanking,DEV_01290,AE,success,701,40,35,0,1,2,2853.97,home,10177.39,0,4,0,3.5660465947434625,0.875,0.0,0.025,0,0,0
2674.28,wallet,DEV_00252,AE,success,1010,29,24,1,0,2,6320.43,grocery,2674.28,0,1,0,0.4231167816113777,0.8275862068965517,0.034482758620689655,0.0,1,0,0
7681.63,upi,DEV_02354,IN,success,1094,47,47,0,2,4,2451.49,software,7681.63,0,3,0,3.133453532341556,1.0,0.0,0.0425531914893617,0,0,0
12508.05,wallet,DEV_01647,SG,success,1281,11,10,1,0,1,1480.41,electronics,12508.05,0,2,0,8.449044521450137,0.9090909090909091,0.09090909090909091,0.0,1,0,0
7245.93,netbanking,DEV_01410,IN,success,317,28,20,0,0,3,5126.84,travel,7245.93,0,4,0,1.413332579132565,0.7142857142857143,0.0,0.0,0,0,0
11810.62,upi,DEV_02869,AE,success,318,22,13,0,1,2,941.24,travel,11810.62,0,5,1,12.547936764268412,0.5909090909090909,0.0,0.045454545454545456,0,0,0
1986.16,wallet,DEV_02857,GB,failed,1313,5,1,0,2,2,3381.04,fashion,1986.16,0,0,0,0.5874405508364291,0.2,0.0,0.4,0,0,1
1917.21,upi,DEV_01236,IN,success,414,21,11,1,1,2,10632.01,fashion,1917.21,0,5,1,0.18032432249405334,0.5238095238095238,0.047619047619047616,0.047619047619047616,1,0,0
3111.78,wallet,DEV_02971,US,success,73,38,36,1,2,2,6600.47,beauty,3111.78,0,3,0,0.4714482453522249,0.9473684210526315,0.02631578947368421,0.05263157894736842,1,0,0
7396.06,upi,DEV_00381,SG,success,1457,19,17,0,1,2,1632.24,fashion,7396.06,0,4,0,4.531233151987453,0.8947368421052632,0.0,0.05263157894736842,0,0,0
3257.21,netbanking,DEV_02604,US,success,876,4,1,0,3,2,4657.0,fashion,3257.21,0,1,0,0.6994223749194761,0.25,0.0,0.75,0,0,0
3425.56,netbanking,DEV_00989,GB,failed,480,19,18,0,3,2,3200.96,travel,3425.56,0,6,1,1.0701664500649806,0.9473684210526315,0.0,0.15789473684210525,0,0,0
16681.87,card,DEV_02999,IN,success,593,18,15,0,0,2,2385.67,electronics,16681.87,0,1,0,6.992530400264914,0.8333333333333334,0.0,0.0,0,0,0
2393.83,netbanking,DEV_02569,SG,success,1748,2,2,0,0,2,9268.47,home,2393.83,0,2,0,0.25827671665334195,1.0,0.0,0.0,0,0,0
2121.39,card,DEV_02667,IN,success,390,20,16,0,2,1,1959.12,electronics,2121.39,0,5,1,1.0828280044101433,0.8,0.0,0.1,0,0,0
1114.93,card,DEV_01857,GB,success,1606,16,11,2,1,4,4105.68,beauty,1114.93,0,0,0,0.2715579392451433,0.6875,0.125,0.0625,1,0,1
7095.19,netbanking,DEV_01226,GB,success,1321,35,25,0,3,4,950.5,home,7095.19,0,5,1,7.4646922672277745,0.7142857142857143,0.0,0.08571428571428572,0,0,0
1632.4,wallet,DEV_02129,US,success,132,36,29,0,0,1,3359.06,home,1632.4,0,1,0,0.4859692890272874,0.8055555555555556,0.0,0.0,0,0,0
5196.38,upi,DEV_01480,AE,success,732,47,40,0,3,4,6094.0,fashion,5196.38,0,0,0,0.8527042993107975,0.851063829787234,0.0,0.06382978723404255,0,0,0
752.05,wallet,DEV_01688,IN,success,1598,15,6,1,2,3,1301.55,travel,752.05,0,5,1,0.5778110714148516,0.4,0.06666666666666667,0.13333333333333333,1,0,0
2483.77,wallet,DEV_00533,AE,failed,1696,49,47,0,2,1,3577.69,fashion,2483.77,0,1,0,0.6942384611299469,0.9591836734693877,0.0,0.04081632653061224,0,0,0
3118.43,card,DEV_01513,SG,failed,1417,48,40,1,2,3,4464.67,beauty,3118.43,0,1,0,0.6984681958577005,0.8333333333333334,0.020833333333333332,0.041666666666666664,1,0,0
1494.45,netbanking,DEV_02394,AE,failed,1262,46,37,0,0,2,4243.77,electronics,1494.45,0,4,0,0.35215150679702245,0.8043478260869565,0.0,0.0,0,0,0
1842.37,wallet,DEV_02823,AE,failed,1126,44,41,0,1,2,3358.14,grocery,1842.37,0,1,0,0.5486281096082951,0.9318181818181818,0.0,0.022727272727272728,0,0,0
5318.18,upi,DEV_00592,SG,failed,1561,21,11,2,2,1,1940.76,beauty,5318.18,0,0,0,2.740256394402193,0.5238095238095238,0.09523809523809523,0.09523809523809523,1,0,0
7877.4,wallet,DEV_00530,SG,success,973,11,6,0,0,2,2058.46,fashion,7877.4,0,6,1,3.826841425143068,0.5454545454545454,0.0,0.0,0,0,0
3294.72,upi,DEV_01866,AE,success,1618,16,9,1,1,3,2314.81,home,3294.72,0,4,0,1.423322000509761,0.5625,0.0625,0.0625,1,0,0
2404.04,netbanking,DEV_00487,SG,failed,593,18,15,0,0,2,2385.67,grocery,2404.04,0,4,0,1.0077001429367851,0.8333333333333334,0.0,0.0,0,0,0
1674.36,card,DEV_00496,GB,success,102,45,44,0,1,3,605.29,electronics,1674.36,0,2,0,2.766211237588594,0.9777777777777777,0.0,0.022222222222222223,0,0,1
2835.15,card,DEV_02142,US,success,1174,19,17,0,1,4,1476.74,grocery,2835.15,0,5,1,1.9198707964841475,0.8947368421052632,0.0,0.05263157894736842,0,0,0
